t cv_0(t) h(t)
8.570000000000000000e+05 9.209304837519226572e-01 3.294258813306246564e-02
8.580000000000000000e+05 1.028422389940889525e+00 3.236618036406156695e-02
8.590000000000000000e+05 1.019355369797579902e+00 3.214214486284994871e-02
8.600000000000000000e+05 3.412941513554246242e-01 4.623287130804844269e-02
8.610000000000000000e+05 -9.882161224393665178e-02 5.076378439711096840e-02
8.620000000000000000e+05 5.379424601651473514e-01 3.964735763824266818e-02
8.630000000000000000e+05 3.970987564578634110e-01 4.342286863373038402e-02
8.640000000000000000e+05 1.420754311581783891e-01 4.903359486371108161e-02
8.650000000000000000e+05 9.389094816795137133e-01 3.227898400543410123e-02
8.660000000000000000e+05 7.928278817500639120e-01 3.383612123336739858e-02
8.670000000000000000e+05 7.138332828706622779e-01 3.543540888146725493e-02
8.680000000000000000e+05 9.115628201204172276e-01 3.213139525899685878e-02
8.690000000000000000e+05 9.367027429901535474e-01 3.170235486528403396e-02
8.700000000000000000e+05 1.265806157987638514e+00 3.821427369353326553e-02
8.710000000000000000e+05 1.430981820228400148e+00 5.252897923836941096e-02
8.720000000000000000e+05 1.271795472235859092e+00 3.807867836342850032e-02
8.730000000000000000e+05 7.630115841374720542e-01 3.378893201104714999e-02
8.740000000000000000e+05 3.188652642374301821e-02 5.104806938239134922e-02
8.750000000000000000e+05 -3.182040286601577894e-01 4.729472677330374963e-02
8.760000000000000000e+05 -7.084711061556203671e-01 3.587729697998432582e-02
8.770000000000000000e+05 -1.225116015429338345e+00 3.629161636007796621e-02
8.780000000000000000e+05 -1.341129182296665556e+00 4.357878889153903035e-02
8.790000000000000000e+05 -1.424796405869760862e+00 5.568256391293716773e-02
8.800000000000000000e+05 -1.108891706856978132e+00 3.241055366340819116e-02
8.810000000000000000e+05 -1.244029260698942041e+00 3.651956625406896362e-02
8.820000000000000000e+05 -1.440210134122221541e+00 5.831000746482775665e-02
8.830000000000000000e+05 -1.457073442205681246e+00 6.162555305022129892e-02
8.840000000000000000e+05 -1.244127315208123807e+00 3.613032381354688155e-02
8.850000000000000000e+05 -9.394703333571480242e-01 3.220484076696818188e-02
8.860000000000000000e+05 -1.165662913683743085e+00 3.306258795441846532e-02
8.870000000000000000e+05 -1.099282665067432996e+00 3.164578731675465884e-02
8.880000000000000000e+05 -1.103481343814098903e+00 3.142377161538056213e-02
8.890000000000000000e+05 -1.456154717411081601e+00 6.037956900533644755e-02
8.900000000000000000e+05 -1.403610049259439219e+00 4.868246771341983720e-02
8.910000000000000000e+05 -1.283611639241808877e+00 3.739304404051681935e-02
8.920000000000000000e+05 -8.197626871387940772e-01 3.312814678437153021e-02
8.930000000000000000e+05 -4.474849759926637915e-01 4.279407354971426214e-02
8.940000000000000000e+05 -4.423904840062500288e-01 4.244841437401269263e-02
8.950000000000000000e+05 -4.134429012619151855e-01 4.284067815427184539e-02
8.960000000000000000e+05 -7.416089062436940216e-01 3.442544452505960639e-02
8.970000000000000000e+05 -1.489025975035359328e-01 4.978873466736225689e-02
8.980000000000000000e+05 -4.599069277102156295e-01 4.115719851799269635e-02
8.990000000000000000e+05 -4.118621356240950160e-01 4.202817816220485309e-02
9.000000000000000000e+05 -6.334947325765749593e-01 3.784611383480526725e-02
9.010000000000000000e+05 -5.001732944354549959e-01 3.983044470601986714e-02
9.020000000000000000e+05 -1.085135039526410550e+00 3.101272427409905788e-02
9.030000000000000000e+05 -9.191291489376660628e-01 3.187008353918415610e-02
9.040000000000000000e+05 -1.308675772980543162e+00 3.848488959153817390e-02
9.050000000000000000e+05 -1.318178215463658098e+00 3.871528438356060947e-02
9.060000000000000000e+05 -1.356835702933428589e+00 4.144869519173584316e-02
9.070000000000000000e+05 -1.414626759527125799e+00 4.887978668395791954e-02
9.080000000000000000e+05 -6.672151307278950672e-01 3.624130832450755957e-02
9.090000000000000000e+05 -9.459337154336039388e-01 3.139887213510951514e-02
9.100000000000000000e+05 -1.150931015394072388e+00 3.161014436043305814e-02
9.110000000000000000e+05 -1.188379443868796015e+00 3.233981886341128625e-02
9.120000000000000000e+05 -9.462305676510571750e-01 3.112569883447739022e-02
9.130000000000000000e+05 -9.942657273688710884e-01 3.054504359142025741e-02
9.140000000000000000e+05 -1.221590272369614594e+00 3.315522972514150374e-02
9.150000000000000000e+05 -9.362036907449514667e-01 3.076385301227222563e-02
9.160000000000000000e+05 -9.799177988071615664e-01 3.017629710922411709e-02
9.170000000000000000e+05 -1.049530464724822254e+00 2.983468089902289316e-02
9.180000000000000000e+05 -1.181627327070618794e+00 3.152840768247275327e-02
9.190000000000000000e+05 -5.082411404818693024e-01 3.930281897826860132e-02
9.200000000000000000e+05 -7.922942580013001557e-01 3.265153075509429764e-02
9.210000000000000000e+05 -9.368675313184023912e-01 3.015904983688372232e-02
9.220000000000000000e+05 -6.875341957148428662e-01 3.505326885915680674e-02
9.230000000000000000e+05 -1.016342612043591442e+00 2.943074227877682386e-02
9.240000000000000000e+05 -6.048020909023813507e-01 3.749630883925514357e-02
9.250000000000000000e+05 -2.081759608008419693e-01 4.873639044701504747e-02
9.260000000000000000e+05 1.119993418583330458e-01 4.875296722780299297e-02
9.270000000000000000e+05 -3.651455497202964473e-01 4.325758545179932829e-02
9.280000000000000000e+05 -6.863430970198536318e-01 3.456751412519792205e-02
9.290000000000000000e+05 -6.628951725349695456e-01 3.501187743286005710e-02
9.300000000000000000e+05 -1.016478903824686725e-01 4.905851419546983228e-02
9.310000000000000000e+05 4.427060118450721893e-01 4.137750508459350773e-02
9.320000000000000000e+05 2.861052532906430690e-01 4.690937946081269461e-02
9.330000000000000000e+05 -5.809152670330719470e-02 4.901216753491291489e-02
9.340000000000000000e+05 1.145025292339250100e+00 3.220404613200439359e-02
9.350000000000000000e+05 1.012015208766020136e+00 3.136089662999540922e-02
9.360000000000000000e+05 6.946802128445234148e-01 3.540909978879797776e-02
9.370000000000000000e+05 1.124274385773643026e+00 3.142813495843360672e-02
9.380000000000000000e+05 5.321856717898495459e-01 3.894450745131670943e-02
9.390000000000000000e+05 1.329826314210724725e+00 4.101845972278162639e-02
9.400000000000000000e+05 1.105784424051529102e+00 3.094098164936612272e-02
9.410000000000000000e+05 1.256693510442686179e+00 3.642728261391520173e-02
9.420000000000000000e+05 1.320685076907283095e+00 3.968308178555408211e-02
9.430000000000000000e+05 8.267689883856184085e-01 3.236689498713088420e-02
9.440000000000000000e+05 5.573437308161572901e-01 3.807830480601852308e-02
9.450000000000000000e+05 2.697629547268431405e-01 4.664612234171530702e-02
9.460000000000000000e+05 3.022575766691732446e-01 4.538946160539496927e-02
9.470000000000000000e+05 9.584507780428882517e-01 3.099748504896384163e-02
9.480000000000000000e+05 1.240580464246398007e+00 3.504224770493197944e-02
9.490000000000000000e+05 8.669135919867571038e-01 3.154626863346880056e-02
9.500000000000000000e+05 7.793842766695705526e-01 3.255808847572930209e-02
9.510000000000000000e+05 6.934429156155137441e-01 3.471732921733727134e-02
9.520000000000000000e+05 7.650255505917676890e-01 3.239488198642237471e-02
9.530000000000000000e+05 1.025451976037456969e+00 3.058443745723683771e-02
9.540000000000000000e+05 1.104321274999437996e+00 3.035511584234727028e-02
9.550000000000000000e+05 1.432000118682075884e+00 5.136694208191684707e-02
9.560000000000000000e+05 4.748803932754354640e-01 3.944801384360706320e-02
9.570000000000000000e+05 6.183269805365673166e-01 3.624814017120774751e-02
9.580000000000000000e+05 -2.544275703855657794e-02 4.894236989061268028e-02
9.590000000000000000e+05 -8.487120183926454009e-02 4.756256001362046959e-02
9.600000000000000000e+05 -2.951668607055383808e-01 4.588396369231591970e-02
9.610000000000000000e+05 -2.174781794778082866e-01 4.706021003400498448e-02
9.620000000000000000e+05 1.752980237127086949e-01 4.664019551971101962e-02
9.630000000000000000e+05 1.014811223700217369e+00 3.022445229284310281e-02
9.640000000000000000e+05 1.016257293328108213e+00 2.998078577075319329e-02
9.650000000000000000e+05 9.006987562539723324e-01 3.050460221720710172e-02
9.660000000000000000e+05 1.023532810486418976e+00 2.965144065990352878e-02
9.670000000000000000e+05 1.382778257892840035e+00 4.413877147680561608e-02
9.680000000000000000e+05 1.247285054104117830e+00 3.483008332559766468e-02
9.690000000000000000e+05 5.712824674644647605e-01 3.682981832132347505e-02
9.700000000000000000e+05 1.379508694816190983e+00 4.318010154418205210e-02
9.710000000000000000e+05 1.032467706351316350e+00 2.940421008417691551e-02
9.720000000000000000e+05 8.834307483082226575e-01 3.036032590436855971e-02
9.730000000000000000e+05 9.540180935642871285e-01 2.936266411634418441e-02
9.740000000000000000e+05 9.800887146342109890e-01 2.901587787051971429e-02
9.750000000000000000e+05 7.697805201153855581e-01 3.176359312351231812e-02
9.760000000000000000e+05 -1.078244511065322153e-01 4.666754427864777677e-02
9.770000000000000000e+05 -2.196608896779003728e-02 4.754177307834351468e-02
9.780000000000000000e+05 1.330210991642618856e-01 4.668212254754633417e-02
9.790000000000000000e+05 2.546860237522137749e-01 4.528981029581977125e-02
9.800000000000000000e+05 1.148958005656868647e-01 4.637837635660640306e-02
9.810000000000000000e+05 3.175553197993889465e-01 4.379905066351328508e-02
9.820000000000000000e+05 3.971099096055053512e-01 4.105320215438392623e-02
9.830000000000000000e+05 2.770413648137025620e-01 4.386717311832682986e-02
9.840000000000000000e+05 7.470890658525588535e-01 3.205528258729783281e-02
9.850000000000000000e+05 8.607607134725323572e-01 3.000089690143496746e-02
9.860000000000000000e+05 1.335874659712308121e+00 3.892705047177705963e-02
9.870000000000000000e+05 1.432749285250465521e+00 4.958171810714756544e-02
9.880000000000000000e+05 9.091570506134910579e-01 2.916306148921592178e-02
9.890000000000000000e+05 1.240222895067883302e+00 3.390019720186027152e-02
9.900000000000000000e+05 1.061556062599948280e+00 2.888130344555917689e-02
9.910000000000000000e+05 1.196150380110707401e+00 3.179233784106368782e-02
9.920000000000000000e+05 5.280466659109349647e-01 3.725074038087298339e-02
9.930000000000000000e+05 1.267870747571941958e+00 3.450404343029310483e-02
9.940000000000000000e+05 8.584485889097545064e-01 2.959829603405025530e-02
9.950000000000000000e+05 7.170033009056532292e-01 3.254744630559409935e-02
9.960000000000000000e+05 6.454825934912279406e-01 3.451778011477512481e-02
9.970000000000000000e+05 9.254843365646282516e-01 2.855701415195512419e-02
9.980000000000000000e+05 1.233093342543710724e+00 3.276784058042631065e-02
9.990000000000000000e+05 9.007622804140685835e-01 2.858874571789146724e-02
1.000000000000000000e+06 1.229885301784405804e+00 3.235997438983402585e-02
1.001000000000000000e+06 1.395322279647957853e+00 4.334965393719752286e-02
1.002000000000000000e+06 1.384794240443554703e+00 4.161588787095413244e-02
1.003000000000000000e+06 7.119757628358636126e-01 3.221116978270190806e-02
1.004000000000000000e+06 1.045153745615336804e+00 2.836503290657426887e-02
1.005000000000000000e+06 6.020826251802380291e-01 3.506703460616771711e-02
1.006000000000000000e+06 7.157089144972712536e-01 3.171279240451970599e-02
1.007000000000000000e+06 7.977888457736102001e-01 2.964851240189353074e-02
1.008000000000000000e+06 4.442286737062375868e-01 3.889210016081218191e-02
1.009000000000000000e+06 4.760915062840925249e-01 3.758736381070727772e-02
1.010000000000000000e+06 1.277216463520885747e-01 4.538554033955687766e-02
1.011000000000000000e+06 -2.090789315371213708e-01 4.625537239249633004e-02
1.012000000000000000e+06 -1.062844902386191753e-02 4.678896898353879230e-02
1.013000000000000000e+06 -6.862050785199305114e-01 3.395749065909191983e-02
1.014000000000000000e+06 -1.005751450123837820e+00 2.922267433283462501e-02
1.015000000000000000e+06 -1.121148996003319187e+00 2.979700582762172603e-02
1.016000000000000000e+06 -6.769688040829899833e-01 3.393291803655337779e-02
1.017000000000000000e+06 -4.189339943856328352e-01 4.022085399242655152e-02
1.018000000000000000e+06 -9.536261733114570482e-01 2.936061692159468162e-02
1.019000000000000000e+06 -1.186142569620758591e+00 3.117370713098662968e-02
1.020000000000000000e+06 -1.403692135230779625e+00 4.631921045562700789e-02
1.021000000000000000e+06 -7.861842784689840880e-01 3.177464254376493463e-02
1.022000000000000000e+06 -6.810268318254366626e-01 3.338773221758727788e-02
1.023000000000000000e+06 -1.182668366784155545e+00 3.079940081774467167e-02
1.024000000000000000e+06 -8.770617687104477200e-01 3.031942800413317193e-02
1.025000000000000000e+06 -8.117554185692396063e-01 3.099307667503814478e-02
1.026000000000000000e+06 -5.742517989951968493e-01 3.700651837912521253e-02
1.027000000000000000e+06 -6.664053091295323306e-01 3.335769689637563262e-02
1.028000000000000000e+06 -1.027104734223909022e+00 2.860862803969151102e-02
1.029000000000000000e+06 -7.348426483323994285e-01 3.145430770237141876e-02
1.030000000000000000e+06 -1.004498181517167632e+00 2.841412786357987164e-02
1.031000000000000000e+06 1.396845778492344578e-02 4.651328195352401329e-02
1.032000000000000000e+06 -4.363908095897816031e-01 3.920476520334204712e-02
1.033000000000000000e+06 -7.939720206660211277e-01 3.064932052597131584e-02
1.034000000000000000e+06 -6.573289927653460651e-01 3.314490875639385797e-02
1.035000000000000000e+06 -5.011890419348314918e-01 3.763610337622547153e-02
1.036000000000000000e+06 -8.882613025693932851e-01 2.944722228701655842e-02
1.037000000000000000e+06 -4.823032116300383643e-01 3.752291717633057105e-02
1.038000000000000000e+06 -5.778031043527738220e-01 3.565312775837820719e-02
1.039000000000000000e+06 -1.893670282138427696e-01 4.562120099299887127e-02
1.040000000000000000e+06 3.036814864509629897e-01 4.268881798138263184e-02
1.041000000000000000e+06 -1.926465492125659651e-01 4.508480543982920641e-02
1.042000000000000000e+06 -2.026928264874040264e-01 4.457336989413324818e-02
1.043000000000000000e+06 6.256171398678420648e-01 3.394733183814967192e-02
1.044000000000000000e+06 4.480347674992705698e-01 3.791447471227778893e-02
1.045000000000000000e+06 3.928362494723260101e-02 4.597765641353078470e-02
1.046000000000000000e+06 2.653742436249191261e-01 4.288723747840383904e-02
1.047000000000000000e+06 -2.094026146580191539e-01 4.406139315507659471e-02
1.048000000000000000e+06 -3.442872883564455089e-01 4.198779487817240474e-02
1.049000000000000000e+06 -1.882366910268549465e-01 4.346065676460152127e-02
1.050000000000000000e+06 -1.579285312643474715e-01 4.309250280851100595e-02
1.051000000000000000e+06 -1.052746477851013607e+00 2.824940393733058747e-02
1.052000000000000000e+06 -7.617142260918564611e-01 3.046772977267801080e-02
1.053000000000000000e+06 -8.648390908657387355e-01 2.941057629803045179e-02
1.054000000000000000e+06 -8.794432873219770741e-01 2.901690460661461926e-02
1.055000000000000000e+06 -8.997368508005022525e-01 2.855900177257930314e-02
1.056000000000000000e+06 -6.707772501417545996e-01 3.198356501245550737e-02
1.057000000000000000e+06 2.168801557460561247e-01 4.299212471705941147e-02
1.058000000000000000e+06 3.225381231547485433e-02 4.534272095417868353e-02
1.059000000000000000e+06 2.478860678738508128e-01 4.219244514628338327e-02
1.060000000000000000e+06 -7.953818555066820561e-01 2.952485488726999327e-02
1.061000000000000000e+06 -5.892013964141962212e-01 3.477599059930054637e-02
1.062000000000000000e+06 -1.219196992624829834e+00 3.181941782058306939e-02
1.063000000000000000e+06 -1.121502168370208219e+00 2.873193571045619746e-02
1.064000000000000000e+06 -1.223896677047460413e+00 3.164637671097741273e-02
1.065000000000000000e+06 -9.647460656063510109e-01 2.774142316040095410e-02
1.066000000000000000e+06 -8.732515855636476809e-01 2.840532915420340698e-02
1.067000000000000000e+06 -6.289951217743036116e-01 3.299618165213722559e-02
1.068000000000000000e+06 -3.640238666202985085e-01 4.064881682651428491e-02
1.069000000000000000e+06 -2.947250941520221379e-01 4.234200083858061237e-02
1.070000000000000000e+06 -6.528513979916669152e-01 3.182198809727274091e-02
1.071000000000000000e+06 1.520031072216258827e-01 4.292287393802840523e-02
1.072000000000000000e+06 -3.124862493104385019e-01 4.153294249680997141e-02
1.073000000000000000e+06 -1.935684292904172876e-01 4.209863476099699048e-02
1.074000000000000000e+06 -5.858449093039950206e-01 3.409873242557578954e-02
1.075000000000000000e+06 -1.195710534493968913e+00 3.025575227247599003e-02
1.076000000000000000e+06 -1.362687783775761607e+00 4.033027467244845732e-02
1.077000000000000000e+06 -6.649110786421951191e-01 3.098037465619368422e-02
1.078000000000000000e+06 -9.897082461683913701e-01 2.739442664608267644e-02
1.079000000000000000e+06 -5.471546691782123162e-01 3.488653670725451461e-02
1.080000000000000000e+06 -8.025958963123944745e-01 2.890196025404814795e-02
1.081000000000000000e+06 -1.086882174979354687e+00 2.774938197468070078e-02
1.082000000000000000e+06 -1.432480451522571085e+00 5.080795045529083037e-02
1.083000000000000000e+06 -9.327577167255235446e-01 2.735525062919349007e-02
1.084000000000000000e+06 -1.229171639720424425e+00 3.123918661185415974e-02
1.085000000000000000e+06 -1.003033193385446831e+00 2.695381951485624830e-02
1.086000000000000000e+06 -1.132618414741154211e+00 2.800637963262479768e-02
1.087000000000000000e+06 -1.515361392319321876e+00 7.432844937470658997e-02
1.088000000000000000e+06 -1.509715129034822523e+00 7.109927223731364598e-02
1.089000000000000000e+06 -1.518360152902161753e+00 7.247289118283420373e-02
1.090000000000000000e+06 -1.479133637363008180e+00 5.948530966409241311e-02
1.091000000000000000e+06 -1.564497002203257825e+00 8.346083048435237739e-02
1.092000000000000000e+06 -1.566404474361872357e+00 8.212352420003199427e-02
1.093000000000000000e+06 -1.569238317596868715e+00 8.104939887566656176e-02
1.094000000000000000e+06 -1.569238317596868715e+00 7.933901834656101326e-02
1.095000000000000000e+06 -1.569238317596868715e+00 7.769969664847535540e-02
1.096000000000000000e+06 -1.464957252452989467e+00 5.236180329732723765e-02
1.097000000000000000e+06 -1.437701276779166593e+00 4.682387126017754919e-02
1.098000000000000000e+06 -8.703734364745857599e-01 2.779006394890149584e-02
1.099000000000000000e+06 -1.038270214534872338e+00 2.680424766167277539e-02
1.100000000000000000e+06 -1.386112127794069115e+00 4.004570929225037546e-02
1.101000000000000000e+06 -1.284839602295169581e+00 3.345071524863774820e-02
1.102000000000000000e+06 -6.445610401208992091e-01 3.121373301125329736e-02
1.103000000000000000e+06 -8.438271815467139891e-01 2.792542504647082049e-02
1.104000000000000000e+06 -5.367814332666377419e-01 3.472486300398539699e-02
1.105000000000000000e+06 -3.545983811613972470e-01 3.976271908965683943e-02
1.106000000000000000e+06 -1.231995486621197733e+00 3.069169824164258431e-02
1.107000000000000000e+06 -8.393358592948043650e-01 2.778067477301855021e-02
1.108000000000000000e+06 -1.311644034241616019e+00 3.435749367849309094e-02
1.109000000000000000e+06 -1.475264851182109593e+00 5.274614830695498885e-02
1.110000000000000000e+06 -1.498651680308777712e+00 5.728706920390677637e-02
1.111000000000000000e+06 -1.510183018259068533e+00 5.918705575454998036e-02
1.112000000000000000e+06 -1.510183018259068533e+00 5.827232752766753343e-02
1.113000000000000000e+06 -1.534326325322430851e+00 6.333966227415056827e-02
1.114000000000000000e+06 -1.568142173943281703e+00 7.099538688187914670e-02
1.115000000000000000e+06 -1.551545722929410953e+00 6.547627288338174478e-02
1.116000000000000000e+06 -1.551545722929410953e+00 6.435774169276424483e-02
1.117000000000000000e+06 -1.548914596025507295e+00 6.264201356833778989e-02
1.118000000000000000e+06 -1.551033589164643178e+00 6.212077482873173961e-02
1.119000000000000000e+06 -1.551033589164643178e+00 6.111350659659895573e-02
1.120000000000000000e+06 -1.558416132233201745e+00 6.187333381020759804e-02
1.121000000000000000e+06 -1.558416132233201745e+00 6.087404150253492713e-02
1.122000000000000000e+06 -1.515530920171820339e+00 5.127532556727041474e-02
1.123000000000000000e+06 -1.330993966788330152e+00 3.474860612593776849e-02
1.124000000000000000e+06 -7.978205907878134218e-01 2.813081026271563312e-02
1.125000000000000000e+06 4.089766688353182328e-02 4.457696344318031606e-02
1.126000000000000000e+06 2.408002314091059193e-01 4.152105739662225597e-02
1.127000000000000000e+06 -2.108850383857665545e-01 4.147424680416170184e-02
1.128000000000000000e+06 2.761372878286942889e-01 4.087778641888664688e-02
1.129000000000000000e+06 6.867788067895397308e-01 3.200455831065423390e-02
1.130000000000000000e+06 7.039928231798343872e-02 4.365600608173550445e-02
1.131000000000000000e+06 -4.097426139332997763e-02 4.335813567254782896e-02
1.132000000000000000e+06 7.552682199019791209e-01 2.995320690611971357e-02
1.133000000000000000e+06 1.210693379534730552e+00 3.127821411612981967e-02
1.134000000000000000e+06 9.652759738160989755e-01 2.785902509608130864e-02
1.135000000000000000e+06 6.324402572509045806e-01 3.315517414542794999e-02
1.136000000000000000e+06 1.038270233340575777e+00 2.795715403161337653e-02
1.137000000000000000e+06 1.312312474741081259e+00 3.533066940763131270e-02
1.138000000000000000e+06 8.979762048155646159e-01 2.799029115976413642e-02
1.139000000000000000e+06 1.150392765488762237e+00 2.912970142905032048e-02
1.140000000000000000e+06 8.785618764735150243e-01 2.801725631526140806e-02
1.141000000000000000e+06 -1.301101155246545682e-01 4.173253067163450181e-02
1.142000000000000000e+06 -5.340742266856383091e-01 3.445103340255004087e-02
1.143000000000000000e+06 -1.224931720038523325e-01 4.138104786751756886e-02
1.144000000000000000e+06 -1.334999042838956429e+00 3.462138200074717231e-02
1.145000000000000000e+06 -6.330526100982302173e-01 3.104608339313193188e-02
1.146000000000000000e+06 -9.510803136937331370e-01 2.645662572264411913e-02
1.147000000000000000e+06 -1.152306914226475465e+00 2.784009251513338071e-02
1.148000000000000000e+06 -1.222151811592998127e+00 2.953070057500328457e-02
1.149000000000000000e+06 -1.041946471726108658e+00 2.641397474523494993e-02
1.150000000000000000e+06 -1.249976443956634542e+00 3.034441557035679957e-02
1.151000000000000000e+06 -1.104950759999627552e+00 2.670163351599401380e-02
1.152000000000000000e+06 -1.050228518046600668e+00 2.612607433348436772e-02
1.153000000000000000e+06 -1.444462767773032841e+00 4.132285889188849759e-02
1.154000000000000000e+06 -9.478670381782369203e-01 2.608009743486078974e-02
1.155000000000000000e+06 -1.147259667480313272e+00 2.696744249490444847e-02
1.156000000000000000e+06 -7.998186299130626287e-01 2.780016251205423561e-02
1.157000000000000000e+06 -4.506543207897706349e-01 3.613931048827759979e-02
1.158000000000000000e+06 -7.852466899264002320e-01 2.779564587677084420e-02
1.159000000000000000e+06 -3.514166128830183977e-01 3.914440340801197959e-02
1.160000000000000000e+06 3.768147761540824314e-01 3.924789636979961194e-02
1.161000000000000000e+06 6.949243862008495087e-01 3.108504308591014675e-02
1.162000000000000000e+06 3.266853462157880833e-02 4.316615370836745375e-02
1.163000000000000000e+06 3.189091859696080999e-01 3.981863294606446252e-02
1.164000000000000000e+06 8.201861346113406559e-02 4.235843878610124486e-02
1.165000000000000000e+06 9.761766409793006805e-01 2.727600697371924954e-02
1.166000000000000000e+06 1.101576838180806428e+00 2.803720428821480926e-02
1.167000000000000000e+06 1.390385592220207522e+00 4.152936154281502978e-02
1.168000000000000000e+06 3.593001830027917065e-01 3.883874921713391382e-02
1.169000000000000000e+06 1.090436217086554693e+00 2.770554451158058901e-02
1.170000000000000000e+06 1.162768680588555092e+00 2.888745724254990210e-02
1.171000000000000000e+06 1.255661737983848392e+00 3.209294097206837754e-02
1.172000000000000000e+06 1.322670863123415197e+00 3.504998303895124484e-02
1.173000000000000000e+06 1.431506239924115187e+00 4.685538062861139413e-02
1.174000000000000000e+06 1.383162813643618927e+00 3.946032971027237796e-02
1.175000000000000000e+06 1.179100929982006773e+00 2.894999574180591798e-02
1.176000000000000000e+06 1.362182313894698460e+00 3.699179057391569631e-02
1.177000000000000000e+06 1.478596233970907337e+00 5.571275602221568285e-02
1.178000000000000000e+06 1.417311140016167315e+00 4.272748318389987809e-02
1.179000000000000000e+06 7.669816764508302631e-01 2.912692642241615504e-02
1.180000000000000000e+06 9.045519599972157154e-01 2.730571452219430345e-02
1.181000000000000000e+06 6.645276879125572300e-01 3.162175916805450709e-02
1.182000000000000000e+06 5.663448973011107057e-01 3.426161522276990196e-02
1.183000000000000000e+06 8.448543329125092205e-01 2.783522291527680548e-02
1.184000000000000000e+06 1.058211649767451412e+00 2.704938881035291731e-02
1.185000000000000000e+06 6.584261790276689785e-01 3.138798131887345771e-02
1.186000000000000000e+06 5.610337628100146024e-01 3.395908426128046304e-02
1.187000000000000000e+06 6.526763019027176371e-01 3.115227980890141954e-02
1.188000000000000000e+06 8.662758122578197995e-01 2.735254217619226963e-02
1.189000000000000000e+06 1.070077052762592240e+00 2.689985733733691459e-02
1.190000000000000000e+06 1.115116144901834971e+00 2.710636741197022456e-02
1.191000000000000000e+06 8.046049390088232389e-01 2.785437317266020382e-02
1.192000000000000000e+06 8.077031527489532126e-01 2.761688206565934486e-02
1.193000000000000000e+06 1.009881080868261449e+00 2.642917585109513454e-02
1.194000000000000000e+06 1.181097183381685012e+00 2.845637007678620406e-02
1.195000000000000000e+06 5.502984679081336372e-01 3.382955476160730973e-02
1.196000000000000000e+06 1.270276324515938304e+00 3.146630363359626675e-02
1.197000000000000000e+06 1.282885514288483630e+00 3.167312760584065079e-02
1.198000000000000000e+06 1.151637012092633361e+00 2.725585606760975305e-02
1.199000000000000000e+06 1.252446725426143104e+00 3.023369597704785028e-02
